season,game_id,date,day,stadium,home_team,home_score,away_team,away_score,home_shoot_total,home_shoot_ontarget,away_shoot_total,away_shoot_ontarget,home_corner,away_corner,home_offside,away_offside,home_possession,away_possession,home_foul,away_foul,home_yellow,away_yellow,home_red,away_red
2023,360443,2023-08-26 19:00:00,토,이신 미 라이프,R야마구치,3,반포레고후,2,16,4,14,3,5,8,1,5,60,40,10,6,0,2,0,0
2023,360444,2023-08-27 18:00:00,일,소유 스타디움,B아키타,1,시미즈S펄스,1,12,1,12,2,7,10,2,1,37,63,11,5,0,0,0,0
2023,360445,2023-08-27 19:00:00,일,에가오 겐코 스타디움,롯소구마모토,2,이와키FC,4,12,5,16,7,5,6,0,2,51,49,20,15,2,2,0,0
2023,360446,2023-09-02 19:00:00,토,소유 스타디움,B아키타,1,주빌로이와타,1,6,2,26,6,1,8,1,1,38,62,16,7,5,1,0,0
2023,360447,2023-09-02 19:00:00,토,이시카와 세이부 료쿠치,가나자와,0,도쿄버디,3,8,2,12,2,2,4,3,3,41,59,17,13,2,0,0,0
2023,360448,2023-09-03 19:00:00,일,후쿠다 덴시,제프지바,1,롯소구마모토,0,19,6,9,2,7,1,2,4,63,37,7,12,1,2,0,0
2023,360449,2023-09-03 18:00:00,일,J 빌리지 스타디움,이와키FC,1,오카야마,2,14,3,13,4,5,3,3,3,54,46,14,13,3,3,0,0
2023,360450,2023-09-03 19:00:00,일,쇼다 쇼유 스타디움,더스파쿠사츠,0,FC마치다,0,6,2,15,6,3,6,1,1,65,35,13,11,2,1,0,0
2023,360451,2023-09-03 19:00:00,일,ND 소프트 야마가타,야마가타,1,오미야,1,14,3,12,4,5,2,1,5,59,41,10,11,1,4,0,0
2023,360452,2023-09-03 19:00:00,일,이신 미 라이프,R야마구치,1,미토홀리호크,2,19,2,8,4,5,5,0,8,68,32,7,7,2,1,0,0
2023,360453,2023-09-03 18:00:00,일,IAI  니혼다이라,시미즈S펄스,0,도쿠시마,0,13,2,11,1,7,3,0,2,49,51,14,5,3,1,0,0
2023,360454,2023-09-03 19:00:00,일,도치기 그린 스타디움,도치기SC,2,후지에다,0,13,4,16,4,3,6,3,1,37,63,17,16,2,2,0,0
2023,360455,2023-09-03 19:00:00,일,유르테크 센다이,베갈타센다이,0,반포레고후,0,13,0,9,2,4,3,0,1,63,37,7,13,0,0,0,0
2023,360456,2023-09-03 17:00:00,일,트랜스코스모스 스타디움,V나가사키,2,오이타,2,11,3,17,3,3,9,2,0,46,54,9,10,0,2,0,0
2023,360457,2023-09-09 19:00:00,토,후쿠다 덴시,제프지바,2,B아키타,1,11,3,6,2,8,1,1,1,73,27,7,18,1,2,0,0
2023,360458,2023-09-09 18:00:00,토,야마나시 추오 뱅크,반포레고후,3,오이타,2,16,5,9,4,4,5,1,1,49,51,9,15,2,6,0,0
2023,360459,2023-09-09 18:00:00,토,마치다 기온,FC마치다,0,도치기SC,1,12,2,6,1,7,1,0,1,60,40,9,7,3,1,0,0
2023,360460,2023-09-09 18:00:00,토,K's 덴키 미토,미토홀리호크,3,가나자와,0,11,6,11,2,2,4,1,3,48,52,11,12,2,1,0,0
2023,360461,2023-09-09 19:00:00,토,시티 라이트,오카야마,1,베갈타센다이,0,14,3,5,1,10,5,3,0,51,49,11,12,0,0,0,0
2023,360462,2023-09-09 18:00:00,토,아지노모토,도쿄버디,2,R야마구치,0,16,5,11,2,7,7,8,0,52,48,14,12,2,1,0,0
2023,360463,2023-09-09 19:00:00,토,트랜스코스모스 스타디움,V나가사키,2,더스파쿠사츠,1,25,5,11,6,5,8,0,2,54,46,4,6,1,0,0,0
2023,360464,2023-09-10 18:00:00,일,에가오 겐코 스타디움,롯소구마모토,0,후지에다,2,11,4,15,6,3,5,2,1,65,35,7,18,1,0,0,0
2023,360465,2023-09-10 19:00:00,일,포카리 스웨트,도쿠시마,2,이와키FC,0,12,6,9,3,4,5,2,1,52,48,10,20,1,3,0,0
2023,360466,2023-09-09 19:00:00,토,야마하,주빌로이와타,3,오미야,2,29,10,12,5,11,2,1,1,64,36,10,5,3,1,0,0
2023,360467,2023-09-09 18:00:00,토,IAI  니혼다이라,시미즈S펄스,3,야마가타,0,19,7,8,3,6,4,1,2,55,45,12,10,1,1,0,0
2023,360468,2023-09-16 14:00:00,토,소유 스타디움,B아키타,0,V나가사키,0,7,1,10,4,5,2,0,2,34,66,9,9,1,1,0,0
2023,360469,2023-09-16 19:00:00,토,야마하,주빌로이와타,0,R야마구치,0,15,3,6,0,6,1,2,2,48,52,16,10,2,4,0,0
2023,360470,2023-09-16 18:00:00,토,ND 소프트 야마가타,야마가타,2,오카야마,0,10,4,16,3,2,4,3,5,43,57,16,10,1,1,0,0
2023,360471,2023-09-16 19:00:00,토,쇼와 덴코 돔 오이타,오이타,3,도쿠시마,3,20,6,6,4,12,1,0,0,57,43,12,11,3,1,0,0
2023,360472,2023-09-16 18:00:00,토,NACK5 오미야,오미야,0,롯소구마모토,3,13,4,15,6,4,12,3,1,44,56,10,4,0,0,0,0
2023,360473,2023-09-16 19:00:00,토,도치기 그린 스타디움,도치기SC,0,제프지바,1,13,3,14,5,2,3,0,1,37,63,20,12,2,1,0,1
2023,360474,2023-09-16 18:00:00,토,유르테크 센다이,베갈타센다이,0,미토홀리호크,1,8,4,11,6,3,6,2,2,46,54,14,15,1,3,0,0
2023,360475,2023-09-17 18:00:00,일,후지에다 종합운동장,후지에다,0,FC마치다,0,9,6,17,4,3,10,1,1,52,48,12,17,4,2,0,0
2023,360476,2023-09-17 18:00:00,일,이시카와 세이부 료쿠치,가나자와,0,시미즈S펄스,3,12,2,15,5,4,5,2,1,35,65,11,9,2,2,0,0
2023,360477,2023-09-15 19:00:00,금,야마나시 추오 뱅크,반포레고후,1,도쿄버디,1,11,5,15,4,5,6,3,1,40,60,8,12,0,1,0,0
2023,360478,2023-09-17 19:00:00,일,쇼다 쇼유 스타디움,더스파쿠사츠,1,이와키FC,0,8,1,14,4,3,6,1,0,35,65,5,13,1,1,0,0
2023,360479,2023-09-23 14:00:00,토,소유 스타디움,B아키타,1,야마가타,1,17,4,11,4,7,5,4,2,37,63,7,9,1,1,0,0
2023,360480,2023-09-23 18:00:00,토,후쿠다 덴시,제프지바,3,베갈타센다이,1,23,10,12,2,4,9,1,4,48,52,14,11,0,3,0,0
2023,360481,2023-09-23 18:00:00,토,J 빌리지 스타디움,이와키FC,1,가나자와,0,15,4,2,0,13,4,1,1,62,38,14,18,2,2,0,0
2023,360482,2023-09-23 14:00:00,토,K's 덴키 미토,미토홀리호크,0,오이타,1,1,0,11,1,0,7,1,2,31,69,16,16,2,3,1,0
2023,360483,2023-09-23 19:00:00,토,이신 미 라이프,R야마구치,1,더스파쿠사츠,0,19,4,6,1,8,2,0,3,58,42,18,8,0,0,0,0
2023,360484,2023-09-24 13:00:00,일,IAI  니혼다이라,시미즈S펄스,0,반포레고후,0,12,2,11,5,7,7,2,4,65,35,7,10,0,1,0,0
2023,360485,2023-09-23 17:00:00,토,트랜스코스모스 스타디움,V나가사키,0,FC마치다,6,7,0,18,9,4,5,1,0,52,48,12,12,4,1,1,0
2023,360486,2023-09-24 19:00:00,일,에가오 겐코 스타디움,롯소구마모토,3,도치기SC,0,9,4,12,3,5,3,1,3,54,46,12,18,0,3,0,0
2023,360487,2023-09-24 13:00:00,일,시티 라이트,오카야마,2,주빌로이와타,1,11,4,18,5,2,5,2,1,42,58,15,12,1,0,0,0
2023,360488,2023-09-24 16:00:00,일,포카리 스웨트,도쿠시마,0,오미야,1,7,3,12,5,0,1,1,2,61,39,8,11,1,2,0,0
2023,360489,2023-09-24 16:00:00,일,아지노모토,도쿄버디,2,후지에다,2,13,4,13,5,8,4,1,3,62,38,8,12,0,1,0,0
2023,360490,2023-09-30 13:00:00,토,후지에다 종합운동장,후지에다,2,시미즈S펄스,0,12,6,11,2,2,5,0,1,35,65,10,8,0,0,0,0
2023,360491,2023-09-30 14:00:00,토,야마나시 추오 뱅크,반포레고후,2,미토홀리호크,1,13,5,11,3,5,4,1,2,53,47,12,12,1,2,0,0
2023,360492,2023-09-30 18:00:00,토,쇼와 덴코 돔 오이타,오이타,0,오미야,1,14,6,9,1,1,2,0,4,51,49,13,13,0,2,0,0
2023,360493,2023-09-30 13:00:00,토,유르테크 센다이,베갈타센다이,1,롯소구마모토,0,14,1,5,4,3,5,1,2,47,53,15,11,1,1,0,0
2023,360494,2023-10-01 14:00:00,일,야마하,주빌로이와타,1,V나가사키,0,14,3,9,5,10,7,2,0,54,46,9,13,1,2,0,0
2023,360495,2023-10-01 17:00:00,일,쇼다 쇼유 스타디움,더스파쿠사츠,0,도쿄버디,0,12,1,11,4,5,2,0,0,44,56,10,15,1,4,0,0
2023,360496,2023-10-01 14:00:00,일,마치다 기온,FC마치다,2,이와키FC,3,11,3,11,5,5,3,6,0,50,50,13,14,0,1,0,0
2023,360497,2023-10-01 14:00:00,일,ND 소프트 야마가타,야마가타,0,도쿠시마,1,16,2,5,2,10,1,0,5,61,39,11,9,2,1,0,0
2023,360498,2023-10-01 14:00:00,일,시티 라이트,오카야마,0,제프지바,5,7,4,23,10,5,2,4,1,42,58,14,12,2,2,1,0
2023,360499,2023-10-01 14:00:00,일,이신 미 라이프,R야마구치,3,가나자와,2,17,8,18,9,4,7,1,0,47,53,18,13,3,2,0,0
2023,360500,2023-10-01 14:00:00,일,도치기 그린 스타디움,도치기SC,1,B아키타,2,10,1,14,7,5,5,1,2,50,50,13,13,1,0,0,0
2023,360501,2023-10-07 14:00:00,토,NACK5 오미야,오미야,2,R야마구치,1,13,6,8,2,3,4,8,3,39,61,12,15,1,2,0,1
2023,360502,2023-10-07 14:00:00,토,IAI  니혼다이라,시미즈S펄스,1,주빌로이와타,0,13,6,14,3,3,11,0,0,48,52,7,16,0,2,0,0
2023,360503,2023-10-07 15:00:00,토,아지노모토,도쿄버디,1,오이타,0,15,5,9,2,5,2,2,0,56,44,14,12,2,1,0,1
2023,360504,2023-10-07 17:00:00,토,트랜스코스모스 스타디움,V나가사키,5,후지에다,1,19,7,15,5,5,4,3,1,43,57,12,12,2,1,0,0
2023,360505,2023-10-08 14:00:00,일,후쿠다 덴시,제프지바,1,미토홀리호크,1,22,4,6,2,9,0,2,0,71,29,15,10,2,2,0,1
2023,360506,2023-10-08 14:00:00,일,J 빌리지 스타디움,이와키FC,2,베갈타센다이,2,11,3,8,2,3,3,3,2,46,54,14,18,1,4,0,0
2023,360507,2023-10-08 14:00:00,일,이시카와 세이부 료쿠치,가나자와,0,B아키타,2,6,1,12,7,6,6,0,0,57,43,8,15,0,1,0,0
2023,360508,2023-10-08 19:00:00,일,쇼다 쇼유 스타디움,더스파쿠사츠,0,오카야마,0,6,2,18,3,1,7,0,1,48,52,9,10,2,2,0,0
2023,360509,2023-10-08 14:00:00,일,마치다 기온,FC마치다,3,반포레고후,3,20,6,9,4,11,0,5,4,53,47,7,13,0,2,0,0
2023,360510,2023-10-08 14:00:00,일,ND 소프트 야마가타,야마가타,2,도치기SC,0,14,5,7,4,7,2,5,3,62,38,6,13,0,2,0,0
2023,360511,2023-09-27 19:00:00,수,포카리 스웨트,도쿠시마,0,롯소구마모토,1,9,1,11,3,2,5,0,1,49,51,6,7,0,1,0,0
2023,360512,2023-10-20 19:00:00,금,야마나시 추오 뱅크,반포레고후,1,V나가사키,1,12,5,12,5,8,3,3,1,59,41,12,20,2,2,0,0
2023,360513,2023-10-21 13:00:00,토,J 빌리지 스타디움,이와키FC,1,시미즈S펄스,7,12,5,20,11,4,5,0,2,51,49,15,9,2,0,0,0
2023,360514,2023-10-22 14:00:00,일,소유 스타디움,B아키타,0,베갈타센다이,1,13,7,9,2,8,4,2,1,41,59,16,12,0,1,0,0
2023,360515,2023-10-22 14:00:00,일,후지에다 종합운동장,후지에다,2,오미야,3,11,7,14,3,6,0,2,1,42,58,19,19,4,1,1,0
2023,360516,2023-10-22 14:00:00,일,이시카와 세이부 료쿠치,가나자와,0,야마가타,1,12,5,12,4,4,3,1,5,41,59,15,7,3,0,0,0
2023,360517,2023-10-22 13:00:00,일,에가오 겐코 스타디움,롯소구마모토,0,FC마치다,3,8,3,12,5,2,1,3,1,55,45,4,9,0,1,0,0
2023,360518,2023-10-22 14:00:00,일,K's 덴키 미토,미토홀리호크,1,더스파쿠사츠,2,8,3,12,6,3,4,0,0,45,55,13,7,1,0,0,0
2023,360519,2023-10-22 12:30:00,일,이신 미 라이프,R야마구치,2,오카야마,2,5,3,15,9,3,7,0,5,47,53,22,18,2,1,0,0
2023,360520,2023-10-22 14:00:00,일,도치기 그린 스타디움,도치기SC,1,오이타,1,9,2,16,4,4,12,0,0,37,63,12,9,3,1,0,0
2023,360521,2023-10-22 14:00:00,일,포카리 스웨트,도쿠시마,0,주빌로이와타,3,19,4,9,7,9,5,2,0,69,31,8,10,1,2,0,0
2023,360522,2023-10-22 14:00:00,일,아지노모토,도쿄버디,3,제프지바,2,21,6,6,3,9,1,0,2,57,43,18,11,0,1,0,0
2023,360523,2023-10-28 14:00:00,토,후지에다 종합운동장,후지에다,1,미토홀리호크,0,10,5,11,3,0,5,2,1,40,60,11,16,1,2,0,0
2023,360524,2023-10-28 14:00:00,토,야마하,주빌로이와타,1,도쿄버디,1,14,3,10,2,4,2,4,3,56,44,15,16,2,2,0,0
2023,360525,2023-10-28 13:00:00,토,IAI  니혼다이라,시미즈S펄스,1,롯소구마모토,3,19,7,18,6,8,5,0,1,55,45,10,16,1,2,0,0
2023,360526,2023-10-28 14:00:00,토,유르테크 센다이,베갈타센다이,1,R야마구치,1,11,6,10,2,3,2,9,0,49,51,11,11,2,2,1,0
2023,360527,2023-10-28 14:00:00,토,트랜스코스모스 스타디움,V나가사키,1,도쿠시마,2,20,8,16,8,5,5,2,1,55,45,13,12,0,0,0,0
2023,360528,2023-10-29 14:00:00,일,후쿠다 덴시,제프지바,1,이와키FC,0,8,1,5,1,8,2,2,2,60,40,6,11,1,2,0,1
2023,360529,2023-10-29 14:00:00,일,마치다 기온,FC마치다,1,가나자와,0,8,5,8,1,2,5,0,1,48,52,16,13,2,1,0,0
2023,360530,2023-10-29 14:00:00,일,ND 소프트 야마가타,야마가타,2,더스파쿠사츠,1,12,4,5,1,3,7,2,1,63,37,14,17,3,1,0,0
2023,360531,2023-10-29 13:00:00,일,쇼와 덴코 돔 오이타,오이타,2,B아키타,1,23,4,8,2,8,0,1,2,71,29,7,18,0,3,0,0
2023,360532,2023-10-29 14:00:00,일,시티 라이트,오카야마,1,도치기SC,1,5,2,8,1,6,8,1,1,52,48,3,11,1,2,0,0
2023,360533,2023-10-29 14:00:00,일,NACK5 오미야,오미야,0,반포레고후,2,7,1,4,3,9,7,0,1,66,34,6,3,0,1,0,0
2023,360534,2023-11-03 13:05:00,금,야마나시 추오 뱅크,반포레고후,2,롯소구마모토,0,19,8,15,3,5,3,2,0,43,57,6,8,0,0,0,0
2023,360535,2023-11-04 14:00:00,토,J 빌리지 스타디움,이와키FC,1,야마가타,3,19,5,7,3,8,5,1,3,38,62,14,11,1,3,0,0
2023,360536,2023-11-04 13:55:00,토,이시카와 세이부 료쿠치,가나자와,2,오이타,2,12,2,13,5,3,9,3,1,30,70,15,7,2,3,0,0
2023,360537,2023-11-04 14:00:00,토,포카리 스웨트,도쿠시마,0,후지에다,0,17,1,9,0,5,3,1,2,59,41,10,10,3,2,0,1
2023,360538,2023-11-04 14:00:00,토,트랜스코스모스 스타디움,V나가사키,2,베갈타센다이,1,9,4,11,4,3,2,3,0,39,61,18,17,0,3,0,0
2023,360539,2023-11-05 14:00:00,일,쇼다 쇼유 스타디움,더스파쿠사츠,1,제프지바,2,9,1,25,9,6,4,1,0,47,53,6,9,1,1,0,0
2023,360540,2023-11-05 14:00:00,일,시티 라이트,오카야마,0,B아키타,2,7,0,10,4,4,3,1,2,63,37,10,8,1,1,0,0
2023,360541,2023-11-05 13:05:00,일,이신 미 라이프,R야마구치,0,FC마치다,2,11,4,7,3,4,2,1,1,62,38,16,17,1,2,0,0
2023,360542,2023-11-05 14:00:00,일,아지노모토,도쿄버디,1,도치기SC,0,12,3,16,2,2,4,0,3,57,43,13,17,1,3,1,1
2023,360543,2023-11-04 14:00:00,토,야마하,주빌로이와타,5,미토홀리호크,0,11,6,11,5,1,6,0,1,50,50,17,9,1,0,0,0
2023,360544,2023-11-04 14:00:00,토,IAI  니혼다이라,시미즈S펄스,4,오미야,0,15,8,6,1,5,4,1,1,48,52,11,7,1,2,0,0
2023,360545,2023-11-12 13:00:00,일,소유 스타디움,B아키타,1,도쿠시마,1,14,7,12,5,8,4,0,1,36,64,10,10,1,1,0,0
2023,360546,2023-11-12 13:00:00,일,후쿠다 덴시,제프지바,1,V나가사키,3,21,5,6,3,9,2,1,2,54,46,10,17,0,5,0,0
2023,360547,2023-11-12 13:00:00,일,후지에다 종합운동장,후지에다,2,이와키FC,4,8,4,9,5,3,4,3,2,57,43,9,21,2,3,1,0
2023,360548,2023-11-12 13:00:00,일,이시카와 세이부 료쿠치,가나자와,1,오카야마,1,13,4,12,3,6,5,3,0,43,57,10,10,0,1,0,0
2023,360549,2023-11-12 13:00:00,일,에가오 겐코 스타디움,롯소구마모토,3,R야마구치,1,13,7,20,9,5,5,6,1,42,58,14,16,0,1,0,0
2023,360550,2023-11-12 13:00:00,일,K's 덴키 미토,미토홀리호크,1,시미즈S펄스,1,12,4,12,4,6,5,2,1,46,54,11,14,1,2,0,0
2023,360551,2023-11-12 13:00:00,일,ND 소프트 야마가타,야마가타,2,반포레고후,1,9,5,8,1,3,2,0,2,59,41,8,13,2,0,0,0
2023,360552,2023-11-12 13:00:00,일,쇼와 덴코 돔 오이타,오이타,2,더스파쿠사츠,1,18,6,6,2,7,7,3,2,59,41,14,10,2,2,0,0
2023,360553,2023-11-12 13:00:00,일,NACK5 오미야,오미야,0,도쿄버디,2,14,6,14,3,5,1,1,2,44,56,11,8,3,1,0,0
2023,360554,2023-11-12 13:00:00,일,도치기 그린 스타디움,도치기SC,1,주빌로이와타,2,7,2,19,8,2,5,2,0,45,55,16,8,2,0,0,0
2023,360555,2023-11-12 13:00:00,일,유르테크 센다이,베갈타센다이,1,FC마치다,3,6,3,16,4,5,5,1,4,54,46,13,15,1,3,0,0
2024,382848,2024-02-24 14:00:00,토,후지에다 종합운동장,후지에다,0,V나가사키,0,8,1,15,2,3,2,2,1,47,53,8,12,0,1,0,0
2024,382849,2024-02-24 14:00:00,토,K's 덴키 미토,미토홀리호크,1,이와키FC,0,7,2,14,7,2,4,7,2,46,54,10,16,1,1,0,0
2024,382850,2024-02-24 14:00:00,토,NHK 스프링 미치자와,요코하마FC,1,R야마구치,1,11,4,12,6,3,4,2,1,48,52,11,12,0,0,0,0
2024,382851,2024-02-25 12:50:00,일,닌지니어,에히메,1,B아키타,0,12,2,11,1,10,15,1,1,51,49,12,4,3,1,0,0
2024,382852,2024-02-25 13:00:00,일,후쿠다 덴시,제프지바,2,야마가타,3,15,8,13,6,3,4,3,0,40,60,11,11,0,1,0,0
2024,382853,2024-02-25 13:00:00,일,에가오 겐코 스타디움,롯소구마모토,1,시미즈S펄스,2,16,5,13,4,5,1,2,0,43,57,13,16,1,0,0,0
2024,382854,2024-02-25 13:00:00,일,시티 라이트,오카야마,3,도치기SC,0,20,6,6,1,12,4,0,1,54,46,11,15,0,1,0,0
2024,382855,2024-02-25 14:00:00,일,쇼다 쇼유 스타디움,더스파쿠사츠,1,가고시마,1,8,4,16,3,4,5,1,1,48,52,13,17,3,2,0,0
2024,382856,2024-02-25 14:00:00,일,쇼와 덴코 돔 오이타,오이타,1,베갈타센다이,1,9,3,13,5,3,1,0,3,60,40,11,13,2,5,0,0
2024,382857,2024-02-25 14:00:00,일,포카리 스웨트,도쿠시마,1,반포레고후,5,14,3,19,8,5,7,1,0,55,45,18,12,3,3,0,0
2024,382858,2024-03-02 13:00:00,토,트랜스코스모스 스타디움,V나가사키,1,베갈타센다이,2,6,2,11,3,3,2,1,2,56,44,14,10,1,1,0,0
2024,382859,2024-03-02 14:00:00,토,IAI  니혼다이라,시미즈S펄스,2,에히메,0,12,6,14,5,6,5,1,0,61,39,5,18,1,3,0,0
2024,382860,2024-03-02 14:00:00,토,후쿠다 덴시,제프지바,4,후지에다,0,29,9,14,3,5,7,3,6,50,50,14,11,0,2,0,0
2024,382861,2024-03-02 14:00:00,토,K's 덴키 미토,미토홀리호크,1,반포레고후,2,14,2,12,4,3,4,0,0,47,53,9,14,1,2,0,0
2024,382862,2024-03-02 14:00:00,토,쇼와 덴코 돔 오이타,오이타,0,요코하마FC,0,7,2,12,3,4,6,1,4,52,48,13,18,0,2,0,0
2024,382863,2024-03-02 15:05:00,토,시라나미 스타디움,가고시마,2,도쿠시마,1,17,4,8,2,5,2,2,3,45,55,16,11,3,2,0,0
2024,382864,2024-03-03 13:00:00,일,하와이언즈 스타디움 이와키,이와키FC,1,오카야마,1,12,1,10,3,9,4,1,5,59,41,13,13,1,1,0,1
2024,382865,2024-03-03 13:00:00,일,이신 미 라이프,R야마구치,2,B아키타,0,12,5,6,1,3,4,0,2,59,41,16,18,2,2,0,1
2024,382866,2024-03-03 13:00:00,일,에가오 겐코 스타디움,롯소구마모토,1,더스파쿠사츠,1,17,6,7,1,9,6,2,0,55,45,16,9,2,3,0,0
2024,382867,2024-03-03 14:00:00,일,간세키 스타디움,도치기SC,1,야마가타,3,11,5,9,4,9,5,2,1,35,65,13,7,0,1,0,0
2024,382868,2024-03-09 14:00:00,토,지트 재활용 잉크 스타디움,반포레고후,1,도치기SC,2,13,4,15,8,11,7,0,1,62,38,14,15,1,1,0,0
2024,382869,2024-03-09 14:00:00,토,하와이언즈 스타디움 이와키,이와키FC,3,가고시마,1,12,5,7,5,7,7,3,3,48,52,9,11,1,4,0,0
2024,382870,2024-03-09 14:00:00,토,포카리 스웨트,도쿠시마,1,B아키타,2,5,1,23,7,3,9,1,1,59,41,10,10,1,1,0,0
2024,382871,2024-03-09 14:00:00,토,NHK 스프링 미치자와,요코하마FC,2,야마가타,0,21,5,5,1,8,3,1,1,36,64,14,13,2,0,0,0
2024,382872,2024-03-10 13:00:00,일,유르테크 센다이,베갈타센다이,1,미토홀리호크,0,14,6,12,2,8,5,4,2,54,46,9,10,1,0,0,0
2024,382873,2024-03-10 14:00:00,일,후지에다 종합운동장,후지에다,0,오이타,1,15,2,16,2,5,5,5,2,52,48,14,16,3,1,0,0
2024,382874,2024-03-10 14:00:00,일,시티 라이트,오카야마,1,R야마구치,0,17,6,11,1,8,1,0,0,48,52,18,15,1,4,0,1
2024,382875,2024-03-10 14:00:00,일,트랜스코스모스 스타디움,V나가사키,4,시미즈S펄스,1,13,8,15,5,3,4,1,0,43,57,12,10,2,2,0,0
2024,382876,2024-03-10 15:00:00,일,닌지니어,에히메,2,롯소구마모토,3,4,3,19,8,3,5,2,1,50,50,9,11,2,2,0,0
2024,382877,2024-03-10 17:00:00,일,쇼다 쇼유 스타디움,더스파쿠사츠,1,제프지바,3,10,3,20,10,1,9,0,0,41,59,13,13,0,3,0,0
2024,382878,2024-03-16 14:00:00,토,소유 스타디움,B아키타,0,베갈타센다이,0,16,4,6,2,6,3,2,1,41,59,18,12,5,0,0,0
2024,382879,2024-03-16 14:00:00,토,ND 소프트 야마가타,야마가타,0,반포레고후,1,10,3,12,4,2,3,0,1,62,38,12,11,0,3,0,0
2024,382880,2024-03-16 14:00:00,토,후지에다 종합운동장,후지에다,0,오카야마,1,15,5,13,6,4,5,3,0,58,42,13,11,0,1,0,0
2024,382881,2024-03-16 14:00:00,토,쇼다 쇼유 스타디움,더스파쿠사츠,0,에히메,1,13,3,24,6,4,8,1,0,59,41,10,18,1,1,1,1
2024,382882,2024-03-16 14:00:00,토,K's 덴키 미토,미토홀리호크,1,도쿠시마,2,15,3,12,4,4,5,2,2,52,48,10,12,1,1,0,0
2024,382883,2024-03-16 14:00:00,토,IAI  니혼다이라,시미즈S펄스,2,오이타,0,17,9,8,1,9,5,3,1,53,47,13,12,2,1,0,0
2024,382884,2024-03-16 14:00:00,토,간세키 스타디움,도치기SC,1,요코하마FC,0,8,1,14,2,1,9,1,1,38,62,12,10,1,1,0,0
2024,382885,2024-03-16 15:00:00,토,시라나미 스타디움,가고시마,4,제프지바,2,11,6,15,5,5,4,3,4,46,54,10,10,3,1,0,0
2024,382886,2024-03-17 13:00:00,일,에가오 겐코 스타디움,롯소구마모토,0,이와키FC,6,8,1,23,12,5,6,3,0,51,49,13,6,1,0,1,0
2024,382887,2024-03-17 13:15:00,일,이신 미 라이프,R야마구치,0,V나가사키,1,17,5,10,3,10,1,0,2,56,44,7,12,2,1,0,0
2024,382888,2024-03-20 14:00:00,수,소유 스타디움,B아키타,3,도치기SC,0,17,4,10,2,10,4,0,3,51,49,9,15,0,1,0,0
2024,382889,2024-03-20 14:00:00,수,후쿠다 덴시,제프지바,1,시미즈S펄스,3,6,2,7,5,4,3,3,0,54,46,18,14,2,2,0,0
2024,382890,2024-03-20 14:00:00,수,지트 재활용 잉크 스타디움,반포레고후,1,이와키FC,1,14,3,11,3,9,3,4,3,51,49,9,11,1,0,0,0
2024,382891,2024-03-20 14:00:00,수,ND 소프트 야마가타,야마가타,0,후지에다,1,5,1,22,5,1,8,1,1,45,55,14,6,1,2,1,0
2024,382892,2024-03-20 14:00:00,수,쇼와 덴코 돔 오이타,오이타,3,가고시마,0,12,3,22,4,5,7,4,1,49,51,15,14,1,0,0,0
2024,382893,2024-03-20 14:00:00,수,시티 라이트,오카야마,1,미토홀리호크,0,13,5,8,2,7,3,2,1,46,54,14,16,2,4,0,0
2024,382894,2024-03-20 14:00:00,수,유르테크 센다이,베갈타센다이,0,롯소구마모토,0,11,5,7,4,3,3,0,1,50,50,8,8,1,2,0,0
2024,382895,2024-03-20 14:00:00,수,NHK 스프링 미치자와,요코하마FC,1,더스파쿠사츠,0,7,1,7,2,5,2,1,2,43,57,8,8,1,2,1,0
2024,382896,2024-03-20 15:00:00,수,닌지니어,에히메,1,V나가사키,2,16,2,19,5,4,6,1,1,52,48,12,8,1,1,0,0
2024,382897,2024-03-20 15:50:00,수,포카리 스웨트,도쿠시마,1,R야마구치,2,14,3,14,6,6,6,3,2,56,44,14,9,2,0,0,0
2024,382898,2024-03-24 14:00:00,일,후지에다 종합운동장,후지에다,2,롯소구마모토,1,9,4,16,5,2,6,3,2,45,55,13,9,2,1,0,0
2024,382899,2024-03-24 14:00:00,일,하와이언즈 스타디움 이와키,이와키FC,0,야마가타,0,8,2,11,4,4,8,0,2,42,58,21,13,0,3,0,0
2024,382900,2024-03-24 14:00:00,일,시라나미 스타디움,가고시마,0,요코하마FC,4,3,2,27,10,2,16,3,3,39,61,8,10,1,3,2,0
2024,382901,2024-03-24 14:00:00,일,K's 덴키 미토,미토홀리호크,0,제프지바,0,13,3,11,5,3,3,1,4,41,59,15,12,0,2,0,0
2024,382902,2024-03-24 14:00:00,일,이신 미 라이프,R야마구치,1,에히메,1,19,6,10,2,8,1,0,1,51,49,7,6,2,1,0,0
2024,382903,2024-03-24 14:00:00,일,IAI  니혼다이라,시미즈S펄스,1,B아키타,0,17,1,9,2,8,1,0,3,66,34,5,9,1,0,0,0
2024,382904,2024-03-24 14:00:00,일,간세키 스타디움,도치기SC,2,오이타,1,15,2,20,5,3,6,2,3,35,65,14,8,2,0,0,0
2024,382905,2024-03-24 14:00:00,일,유르테크 센다이,베갈타센다이,0,도쿠시마,0,16,6,12,4,4,3,0,0,47,53,14,12,1,0,0,0
2024,382906,2024-03-24 14:00:00,일,트랜스코스모스 스타디움,V나가사키,1,반포레고후,1,16,6,7,4,11,3,0,0,60,40,9,13,2,0,0,0
