Meet_Year,LEAGUE_NAME,Round,Game_id,Game_Datetime,Day,HomeTeam,AwayTeam,HomeRank,AwayRank,HomePoints,AwayPoints,Field_Name,Audience_Qty,Weather,Temperature,Humidity,home_possession,home_attempts,home_on_target,home_fouls,home_yellow_cards,home_red_cards,home_double_yellow_cards,home_corners,home_free_kicks,home_offsides,away_possession,away_attempts,away_on_target,away_fouls,away_yellow_cards,away_red_cards,away_double_yellow_cards,away_corners,away_free_kicks,away_offsides,home_first_15_possession,home_first_30_possession,home_first_45_possession,home_second_15_possession,home_second_30_possession,home_second_45_possession,away_first_15_possession,away_first_30_possession,away_first_45_possession,away_second_15_possession,away_second_30_possession,away_second_45_possession
2022,K리그2,35,175,2022-08-28 18:30:00,일,경남,안산,5,8,44,29,창원 축구센터,925,맑음,27.4,47,51.0,14.0,6.0,9.0,2.0,0.0,0.0,5.0,10.0,1.0,49.0,15.0,8.0,7.0,0.0,0.0,0.0,4.0,8.0,1.0,57.36,56.24,57.11,50.25,45.17,44.21,42.64,43.76,42.89,49.75,54.83,55.79
2022,K리그2,36,176,2022-08-30 19:00:00,화,부산,안양,11,2,23,56,부산 아시아드 경기장,1029,흐림,21.6,97,59.0,11.0,5.0,8.0,2.0,0.0,0.0,2.0,11.0,3.0,41.0,10.0,3.0,14.0,3.0,0.0,0.0,3.0,14.0,0.0,64.65,68.51,67.24,42.07,52.39,51.17,35.35,31.49,32.76,57.93,47.61,48.83
2022,K리그2,36,177,2022-08-30 19:30:00,화,부천,광주,4,1,50,69,부천 종합 운동장,555,비,19.8,97,45.0,10.0,7.0,14.0,1.0,0.0,0.0,2.0,16.0,2.0,55.0,11.0,4.0,15.0,2.0,0.0,0.0,6.0,16.0,1.0,38.31,41.01,45.31,41.48,48.82,44.93,61.69,58.99,54.69,58.52,51.18,55.07
2022,K리그2,36,178,2022-08-31 19:00:00,수,충남아산,경남,6,5,46,47,이순신 종합운동장,433,흐림,21.0,90,50.0,14.0,5.0,10.0,1.0,0.0,0.0,5.0,10.0,0.0,50.0,11.0,6.0,9.0,4.0,0.0,0.0,8.0,10.0,1.0,50.64,46.96,46.44,47.53,50.42,52.74,49.36,53.04,53.56,52.47,49.58,47.26
2022,K리그2,36,179,2022-08-31 19:30:00,수,서울E,대전,9,3,29,59,목동 종합 운동장,1210,맑음,25.0,67,37.0,8.0,7.0,14.0,4.0,0.0,0.0,4.0,14.0,0.0,63.0,11.0,8.0,11.0,2.0,0.0,0.0,4.0,14.0,3.0,36.52,39.97,40.24,23.62,31.42,34.05,63.48,60.03,59.76,76.38,68.58,65.95
2022,K리그2,36,180,2022-08-31 19:30:00,수,김포,안산,7,8,34,29,김포솔터축구장,768,맑음,23.3,66,42.0,12.0,4.0,9.0,2.0,0.0,1.0,2.0,11.0,2.0,58.0,9.0,6.0,14.0,1.0,0.0,0.0,4.0,16.0,2.0,36.2,45.04,45.77,28.15,35.85,38.37,63.8,54.96,54.23,71.85,64.15,61.63
2022,K리그2,37,181,2022-09-03 16:00:00,토,충남아산,부천,5,4,49,53,이순신 종합운동장,2134,맑음,27.0,61,47.0,11.0,7.0,13.0,1.0,0.0,0.0,5.0,15.0,2.0,53.0,13.0,7.0,10.0,1.0,0.0,0.0,6.0,12.0,2.0,26.76,42.24,42.52,51.06,54.03,51.68,73.24,57.76,57.48,48.94,45.97,48.32
2022,K리그2,37,182,2022-09-03 18:30:00,토,광주,김포,1,7,69,34,광주 축구 전용경기장,1825,흐림,27.4,67,72.0,16.0,10.0,8.0,3.0,0.0,0.0,10.0,11.0,3.0,28.0,3.0,2.0,16.0,3.0,0.0,0.0,2.0,16.0,0.0,78.43,71.15,72.08,75.36,74.29,71.64,21.57,28.85,27.92,24.64,25.71,28.36
2022,K리그2,37,183,2022-09-04 16:00:00,일,안산,부산,8,11,32,23,안산 와~스타디움,1184,흐림,24.0,90,44.0,12.0,8.0,14.0,2.0,0.0,0.0,1.0,15.0,1.0,56.0,8.0,5.0,11.0,4.0,0.0,0.0,5.0,18.0,7.0,39.12,39.86,46.45,51.0,47.6,41.07,60.88,60.14,53.55,49.0,52.4,58.93
2022,K리그2,37,184,2022-09-05 19:00:00,월,서울E,경남,9,6,32,47,목동 종합 운동장,228,비,18.4,94,33.0,15.0,8.0,15.0,1.0,0.0,0.0,3.0,15.0,0.0,67.0,14.0,5.0,6.0,2.0,0.0,0.0,6.0,8.0,2.0,28.13,26.99,28.75,33.33,35.81,35.84,71.87,73.01,71.25,66.67,64.19,64.16
2022,K리그2,37,185,2022-09-05 19:30:00,월,안양,전남,2,10,59,27,안양 종합 운동장,257,비,18.5,90,47.0,13.0,10.0,10.0,0.0,0.0,0.0,8.0,12.0,2.0,53.0,10.0,5.0,16.0,2.0,0.0,0.0,8.0,20.0,4.0,59.14,53.87,51.81,49.15,45.4,42.6,40.86,46.13,48.19,50.85,54.6,57.4
2022,K리그2,38,186,2022-09-10 13:30:00,토,김포,서울E,9,8,34,35,김포솔터축구장,895,맑음,26.7,47,50.0,11.0,7.0,13.0,1.0,0.0,0.0,4.0,13.0,0.0,50.0,15.0,8.0,17.0,2.0,0.0,0.0,4.0,22.0,5.0,40.41,40.52,40.41,53.19,54.67,59.06,59.59,59.48,59.59,46.81,45.33,40.94
2022,K리그2,38,187,2022-09-10 16:00:00,토,부산,경남,11,6,23,47,부산 아시아드 경기장,1571,흐림,23.7,65,41.0,12.0,6.0,13.0,2.0,0.0,0.0,8.0,13.0,0.0,59.0,10.0,6.0,10.0,3.0,0.0,0.0,3.0,10.0,0.0,54.2,52.0,50.16,37.87,34.62,32.34,45.8,48.0,49.84,62.13,65.38,67.66
2022,K리그2,38,188,2022-09-10 18:30:00,토,대전,충남아산,4,5,59,49,대전 월드컵 경기장,1873,맑음,24.7,52,57.0,7.0,4.0,15.0,2.0,0.0,0.0,3.0,16.0,1.0,43.0,12.0,4.0,16.0,2.0,0.0,0.0,0.0,16.0,0.0,73.15,63.74,58.49,47.21,52.89,55.08,26.85,36.26,41.51,52.79,47.11,44.92
2022,K리그2,38,189,2022-09-11 13:30:00,일,전남,광주,10,1,27,72,광양 전용 구장,1250,흐림,26.0,60,38.0,10.0,5.0,22.0,1.0,0.0,0.0,3.0,24.0,2.0,62.0,11.0,6.0,11.0,2.0,0.0,0.0,6.0,15.0,4.0,37.44,37.12,31.72,42.61,46.55,45.03,62.56,62.88,68.28,57.39,53.45,54.97
2022,K리그2,38,190,2022-09-11 16:00:00,일,부천,안산,3,8,56,35,부천 종합 운동장,1930,흐림,26.1,58,58.0,18.0,7.0,15.0,1.0,0.0,0.0,7.0,19.0,4.0,42.0,10.0,8.0,7.0,3.0,0.0,0.0,4.0,8.0,1.0,67.22,65.56,66.21,53.78,49.22,49.87,32.78,34.44,33.79,46.22,50.78,50.13
2022,K리그2,39,191,2022-09-13 19:00:00,화,경남,김포,6,9,47,34,창원 축구센터,510,맑음,27.4,62,53.0,8.0,3.0,7.0,2.0,0.0,0.0,5.0,7.0,0.0,47.0,6.0,4.0,14.0,1.0,0.0,0.0,6.0,14.0,0.0,63.45,60.32,62.62,45.68,48.06,42.82,36.55,39.68,37.38,54.32,51.94,57.18
2022,K리그2,39,192,2022-09-13 19:30:00,화,부산,대전,11,4,26,60,부산 아시아드 경기장,1834,흐림,25.2,63,64.0,11.0,7.0,6.0,0.0,0.0,0.0,2.0,10.0,4.0,36.0,7.0,4.0,9.0,0.0,0.0,0.0,8.0,9.0,0.0,67.36,66.88,66.77,68.16,62.34,61.16,32.64,33.12,33.23,31.84,37.66,38.84
2022,K리그2,39,193,2022-09-14 19:00:00,수,안산,전남,8,10,36,27,안산 와~스타디움,654,맑음,25.5,54,49.0,21.0,9.0,13.0,1.0,0.0,0.0,3.0,14.0,1.0,51.0,21.0,15.0,18.0,2.0,0.0,0.0,4.0,20.0,2.0,49.69,46.16,50.04,50.79,49.92,46.91,50.31,53.84,49.96,49.21,50.08,53.09
2022,K리그2,39,194,2022-09-14 19:30:00,수,안양,광주,2,1,62,75,안양 종합 운동장,1106,흐림,27.0,41,50.0,6.0,4.0,19.0,2.0,0.0,0.0,4.0,20.0,1.0,50.0,9.0,5.0,19.0,4.0,0.0,0.0,0.0,19.0,0.0,39.82,41.79,45.31,48.34,52.32,54.95,60.18,58.21,54.69,51.66,47.68,45.05
2022,K리그2,39,195,2022-09-14 19:30:00,수,서울E,충남아산,7,6,38,50,목동 종합 운동장,509,흐림,27.0,39,43.0,10.0,5.0,15.0,1.0,0.0,0.0,6.0,16.0,1.0,57.0,11.0,4.0,10.0,1.0,0.0,0.0,4.0,11.0,1.0,52.28,49.46,50.31,30.36,35.78,36.73,47.72,50.54,49.69,69.64,64.22,63.27
2022,K리그2,40,196,2022-09-17 13:30:00,토,전남,대전,10,3,30,63,광양 전용 구장,842,맑음,30.0,60,58.0,11.0,6.0,10.0,0.0,0.0,0.0,2.0,11.0,1.0,42.0,7.0,2.0,15.0,1.0,0.0,0.0,8.0,18.0,3.0,70.39,67.75,65.43,41.87,39.96,49.29,29.61,32.25,34.57,58.13,60.04,50.71
2022,K리그2,40,197,2022-09-17 16:00:00,토,경남,부천,5,4,50,57,창원 축구센터,1124,흐림,30.3,67,59.0,11.0,3.0,13.0,3.0,1.0,0.0,6.0,18.0,5.0,41.0,19.0,12.0,9.0,3.0,0.0,0.0,4.0,10.0,1.0,38.51,54.23,57.63,65.46,64.02,61.55,61.49,45.77,42.37,34.54,35.98,38.45
2022,K리그2,40,198,2022-09-17 16:00:00,토,김포,부산,9,11,34,26,김포솔터축구장,1367,맑음,28.2,65,42.0,9.0,3.0,11.0,2.0,0.0,0.0,6.0,13.0,2.0,58.0,15.0,6.0,9.0,2.0,0.0,0.0,5.0,10.0,1.0,31.49,41.76,44.56,46.13,41.08,38.07,68.51,58.24,55.44,53.87,58.92,61.93
2022,K리그2,40,199,2022-09-17 18:30:00,토,안산,서울E,8,7,36,41,안산 와~스타디움,835,맑음,28.0,71,39.0,6.0,5.0,14.0,2.0,1.0,0.0,2.0,16.0,2.0,61.0,12.0,8.0,10.0,1.0,0.0,0.0,2.0,12.0,2.0,31.36,31.38,29.14,45.36,51.38,48.32,68.64,68.62,70.86,54.64,48.62,51.68
2022,K리그2,40,200,2022-09-17 18:30:00,토,충남아산,안양,6,2,50,62,이순신 종합운동장,2355,맑음,28.0,69,48.0,11.0,6.0,9.0,3.0,0.0,0.0,7.0,12.0,3.0,52.0,4.0,3.0,14.0,3.0,0.0,0.0,3.0,16.0,2.0,52.16,51.87,50.53,43.11,43.48,45.55,47.84,48.13,49.47,56.89,56.52,54.45
2022,K리그2,41,201,2022-09-24 16:00:00,토,부천,김포,4,9,60,35,부천 종합 운동장,2276,맑음,23.8,48,60.0,11.0,5.0,14.0,1.0,0.0,0.0,3.0,14.0,0.0,40.0,9.0,4.0,8.0,2.0,0.0,0.0,1.0,10.0,2.0,41.33,49.54,53.81,61.47,61.53,65.34,58.67,50.46,46.19,38.53,38.47,34.66
2022,K리그2,41,202,2022-09-25 13:30:00,일,대전,경남,3,5,64,50,대전 월드컵 경기장,3007,맑음,22.5,49,53.0,15.0,5.0,15.0,1.0,0.0,0.0,6.0,15.0,0.0,47.0,9.0,4.0,14.0,2.0,0.0,0.0,4.0,15.0,1.0,47.93,56.31,59.33,52.95,52.32,46.35,52.07,43.69,40.67,47.05,47.68,53.65
2022,K리그2,41,203,2022-09-25 16:00:00,일,서울E,안양,7,2,42,63,목동 종합 운동장,1492,맑음,26.0,30,49.0,14.0,8.0,10.0,1.0,0.0,0.0,2.0,10.0,0.0,51.0,10.0,5.0,13.0,0.0,0.0,0.0,1.0,14.0,1.0,50.9,63.56,58.48,44.55,41.29,38.25,49.1,36.44,41.52,55.45,58.71,61.75
2022,K리그2,41,204,2022-09-26 19:00:00,월,전남,부산,10,11,31,27,광양 전용 구장,736,흐림,20.0,70,58.0,15.0,4.0,6.0,0.0,0.0,0.0,10.0,8.0,2.0,42.0,6.0,2.0,11.0,4.0,0.0,0.0,1.0,17.0,6.0,57.14,56.76,56.45,58.18,60.46,59.83,42.86,43.24,43.55,41.82,39.54,40.17
2022,K리그2,41,205,2022-09-26 19:30:00,월,광주,안산,1,9,78,37,광주 축구 전용경기장,1304,흐림,21.7,67,59.0,13.0,7.0,17.0,3.0,0.0,0.0,5.0,19.0,2.0,41.0,3.0,2.0,12.0,1.0,0.0,0.0,4.0,13.0,1.0,65.82,70.23,65.55,51.05,48.75,51.89,34.18,29.77,34.45,48.95,51.25,48.11
2022,K리그2,42,206,2022-10-01 13:30:00,토,김포,충남아산,8,6,38,51,김포솔터축구장,972,맑음,24.3,26,43.0,5.0,3.0,11.0,3.0,0.0,0.0,2.0,13.0,2.0,57.0,12.0,2.0,12.0,1.0,0.0,0.0,5.0,16.0,4.0,55.05,52.72,51.13,35.28,33.14,38.51,44.95,47.27,48.87,64.72,66.86,61.49
2022,K리그2,42,207,2022-10-01 16:00:00,토,서울E,부천,7,4,45,60,목동 종합 운동장,1605,맑음,27.0,38,36.0,22.0,16.0,13.0,0.0,0.0,0.0,4.0,13.0,0.0,64.0,13.0,7.0,12.0,3.0,0.0,0.0,7.0,14.0,2.0,36.11,34.2,34.94,35.73,34.41,37.16,63.9,65.8,65.06,64.27,65.59,62.84
2022,K리그2,42,208,2022-10-01 18:30:00,토,안양,안산,3,9,63,37,안양 종합 운동장,2235,맑음,22.0,70,59.0,15.0,6.0,7.0,0.0,0.0,0.0,4.0,8.0,1.0,41.0,4.0,1.0,13.0,1.0,0.0,0.0,0.0,13.0,0.0,61.5,65.62,66.5,56.59,51.97,50.28,38.5,34.38,33.5,43.41,48.03,49.72
2022,K리그2,42,209,2022-10-02 13:30:00,일,대전,광주,3,1,67,81,대전 월드컵 경기장,5230,맑음,26.5,42,53.0,10.0,7.0,14.0,5.0,0.0,0.0,4.0,16.0,2.0,47.0,10.0,5.0,22.0,2.0,0.0,0.0,4.0,24.0,2.0,62.7,59.06,59.72,54.67,46.79,44.18,37.3,40.94,40.28,45.33,53.21,55.82
2022,K리그2,42,210,2022-10-02 16:00:00,일,경남,전남,5,10,50,31,창원 축구센터,1014,맑음,26.2,51,45.0,12.0,9.0,17.0,2.0,0.0,0.0,3.0,19.0,2.0,55.0,13.0,4.0,7.0,1.0,0.0,0.0,7.0,11.0,4.0,48.94,46.69,45.62,54.58,47.03,43.23,51.06,53.31,54.38,45.42,52.97,56.77
2022,K리그2,43,211,2022-10-08 13:30:00,토,안양,부천,3,4,66,60,안양 종합 운동장,2745,맑음,17.9,50,60.0,18.0,9.0,12.0,0.0,0.0,0.0,5.0,12.0,0.0,40.0,6.0,2.0,14.0,1.0,0.0,0.0,3.0,14.0,0.0,47.89,58.13,63.43,59.92,63.39,56.99,52.11,41.87,36.57,40.08,36.61,43.01
2022,K리그2,43,212,2022-10-08 16:00:00,토,전남,서울E,10,7,31,48,광양 전용 구장,1897,맑음,20.0,48,58.0,15.0,8.0,14.0,0.0,0.0,0.0,0.0,24.0,10.0,42.0,10.0,5.0,9.0,0.0,1.0,0.0,5.0,12.0,3.0,42.96,45.42,49.85,66.39,64.34,64.27,57.04,54.58,50.15,33.61,35.66,35.73
2022,K리그2,43,213,2022-10-08 18:30:00,토,김포,대전,8,2,41,68,김포솔터축구장,1901,맑음,21.0,46,44.0,17.0,12.0,11.0,1.0,0.0,0.0,4.0,11.0,0.0,56.0,12.0,7.0,20.0,2.0,0.0,0.0,4.0,26.0,6.0,42.51,42.44,38.26,48.44,51.35,50.51,57.49,57.56,61.74,51.56,48.65,49.49
2022,K리그2,43,214,2022-10-09 13:30:00,일,부산,충남아산,11,6,30,51,부산 아시아드 보조경기장,2688,흐림,17.2,70,57.0,12.0,7.0,9.0,3.0,0.0,0.0,4.0,9.0,0.0,43.0,10.0,4.0,13.0,2.0,0.0,0.0,3.0,16.0,3.0,71.86,66.88,63.6,58.18,52.0,48.86,28.14,33.12,36.4,41.82,48.0,51.14
2022,K리그2,43,215,2022-10-09 16:00:00,일,광주,경남,1,5,82,53,광주 축구 전용경기장,5861,흐림,16.0,85,54.0,14.0,10.0,14.0,1.0,0.0,0.0,3.0,16.0,2.0,46.0,4.0,1.0,14.0,4.0,0.0,0.0,0.0,17.0,3.0,50.54,51.56,55.24,53.62,51.1,51.55,49.46,48.44,44.76,46.38,48.9,48.45
2022,K리그2,44,216,2022-10-15 15:00:00,토,경남,안양,5,3,53,69,창원 축구센터,1124,맑음,23.6,47,47.0,7.0,2.0,14.0,1.0,0.0,0.0,3.0,14.0,0.0,53.0,9.0,4.0,13.0,0.0,0.0,0.0,3.0,14.0,1.0,42.4,45.06,48.63,40.74,42.32,43.72,57.6,54.94,51.37,59.26,57.68,56.28
2022,K리그2,44,217,2022-10-15 15:00:00,토,안산,대전,9,2,37,71,안산 와~스타디움,4010,맑음,24.0,42,46.0,11.0,5.0,15.0,1.0,0.0,0.0,5.0,15.0,0.0,54.0,12.0,7.0,17.0,2.0,0.0,0.0,3.0,18.0,1.0,32.48,38.11,38.47,64.64,60.8,53.04,67.52,61.89,61.53,35.36,39.2,46.96
2022,K리그2,44,218,2022-10-15 15:00:00,토,충남아산,광주,6,1,51,85,이순신 종합운동장,3379,맑음,23.0,42,32.0,4.0,1.0,8.0,2.0,0.0,0.0,4.0,9.0,1.0,68.0,9.0,4.0,7.0,1.0,0.0,0.0,7.0,7.0,0.0,41.52,35.95,38.19,25.86,26.89,25.62,58.48,64.05,61.81,74.14,73.11,74.38
2022,K리그2,44,219,2022-10-15 15:00:00,토,서울E,부산,7,11,48,33,목동 종합 운동장,3321,맑음,22.8,38,43.0,10.0,3.0,8.0,0.0,0.0,0.0,4.0,9.0,1.0,57.0,5.0,3.0,9.0,3.0,0.0,0.0,5.0,9.0,0.0,24.22,30.01,31.81,43.08,49.82,55.87,75.78,69.99,68.19,56.92,50.18,44.13
2022,K리그2,44,220,2022-10-15 15:00:00,토,부천,전남,4,10,60,34,부천 종합 운동장,2752,맑음,23.2,53,41.0,9.0,5.0,12.0,1.0,0.0,0.0,6.0,15.0,3.0,59.0,13.0,9.0,15.0,4.0,0.0,0.0,6.0,17.0,2.0,40.82,34.22,37.26,38.58,46.4,45.32,59.18,65.78,62.74,61.42,53.6,54.68
2022,K리그2,45,221,2022-10-19 19:00:00,수,부천,경남,4,5,61,56,부천 종합 운동장,2119,맑음,14.8,41,43.0,9.0,6.0,11.0,2.0,0.0,0.0,6.0,12.0,1.0,57.0,9.0,6.0,14.0,3.0,0.0,0.0,4.0,15.0,1.0,57.74,47.99,49.15,41.29,35.13,35.23,42.26,52.01,50.85,58.71,64.87,64.77
2022,K리그2,46,222,2022-10-23 13:00:00,일,안양,경남,3,5,69,59,안양 종합 운동장,3641,맑음,15.7,62,44.0,14.0,5.0,13.0,1.0,0.0,0.0,3.0,15.0,2.0,56.0,10.0,1.0,9.0,2.0,0.0,0.0,6.0,11.0,2.0,47.31,54.05,44.53,46.32,40.32,44.34,52.69,45.95,55.47,53.68,59.68,55.66
2023,K리그2,1,1,2023-03-01 13:30:00,수,경남,부천,0,0,0,0,창원 축구센터,3134,흐림,10.2,76,47.0,16.0,5.0,14.0,1.0,0.0,0.0,4.0,16.0,2.0,53.0,16.0,3.0,11.0,0.0,0.0,0.0,11.0,12.0,1.0,47.25,41.79,45.19,54.57,47.67,47.88,52.75,58.21,54.81,45.43,52.33,52.12
2023,K리그2,1,2,2023-03-01 13:30:00,수,천안,부산,0,0,0,0,천안 종합 운동장,3299,흐림,7.7,60,53.0,10.0,3.0,16.0,3.0,0.0,0.0,6.0,16.0,0.0,47.0,12.0,6.0,16.0,3.0,0.0,0.0,3.0,17.0,1.0,41.63,46.21,51.06,48.34,54.96,56.04,58.37,53.79,48.94,51.66,45.04,43.96
2023,K리그2,1,3,2023-03-01 13:30:00,수,전남,안양,0,0,0,0,광양 전용 구장,4890,흐림,11.9,68,53.0,11.0,2.0,12.0,0.0,0.0,0.0,3.0,13.0,1.0,47.0,15.0,7.0,6.0,1.0,0.0,0.0,9.0,8.0,2.0,57.02,55.06,55.44,40.58,46.47,49.89,42.98,44.94,44.56,59.42,53.53,50.11
2023,K리그2,1,4,2023-03-01 16:00:00,수,성남,안산,0,0,0,0,탄천 종합 운동장,2411,맑음,8.8,37,55.0,18.0,8.0,15.0,1.0,0.0,0.0,8.0,16.0,1.0,45.0,9.0,2.0,12.0,1.0,0.0,0.0,7.0,14.0,2.0,55.62,54.48,55.5,47.99,53.19,55.09,44.38,45.52,44.5,52.01,46.81,44.91
2023,K리그2,1,5,2023-03-01 16:00:00,수,충남아산,김천,0,0,0,0,이순신 종합운동장,4422,흐림,10.0,64,33.0,13.0,7.0,11.0,2.0,0.0,0.0,4.0,11.0,0.0,67.0,8.0,6.0,8.0,2.0,0.0,0.0,3.0,8.0,0.0,33.69,33.31,33.02,27.82,31.34,33.12,66.31,66.69,66.98,72.18,68.66,66.88
2023,K리그2,1,6,2023-03-01 16:00:00,수,서울E,충북청주,0,0,0,0,목동 종합 운동장,4247,맑음,9.0,41,62.0,16.0,7.0,9.0,0.0,0.0,0.0,6.0,9.0,0.0,38.0,9.0,9.0,15.0,2.0,0.0,0.0,1.0,17.0,2.0,51.72,59.32,61.16,62.97,61.72,63.34,48.28,40.68,38.84,37.03,38.28,36.66
2023,K리그2,2,7,2023-03-04 13:30:00,토,부천,성남,11,3,0,3,부천 종합 운동장,3034,맑음,10.2,58,47.0,10.0,5.0,16.0,3.0,0.0,0.0,3.0,17.0,1.0,53.0,12.0,1.0,18.0,2.0,0.0,0.0,8.0,21.0,3.0,44.03,53.54,52.59,51.07,46.27,41.56,55.97,46.46,47.41,48.93,53.73,58.44
2023,K리그2,2,8,2023-03-04 13:30:00,토,충북청주,김천,1,3,3,3,청주 종합 경기장,7035,맑음,9.3,40,49.0,10.0,3.0,13.0,2.0,0.0,0.0,3.0,16.0,3.0,51.0,12.0,3.0,13.0,1.0,0.0,0.0,5.0,15.0,2.0,38.47,43.75,45.8,55.89,48.61,52.19,61.53,56.25,54.2,44.11,51.39,47.81
2023,K리그2,2,9,2023-03-04 16:00:00,토,안산,충남아산,9,9,0,0,안산 와~스타디움,4173,맑음,13.4,44,42.0,6.0,3.0,18.0,2.0,0.0,0.0,3.0,18.0,0.0,58.0,12.0,5.0,14.0,2.0,0.0,0.0,6.0,14.0,0.0,44.89,46.9,44.16,46.61,43.57,40.59,55.11,53.1,55.84,53.39,56.43,59.41
2023,K리그2,2,10,2023-03-05 13:30:00,일,김포,천안,0,9,0,0,김포솔터축구장,1164,맑음,12.0,51,47.0,14.0,11.0,19.0,1.0,0.0,0.0,3.0,19.0,0.0,53.0,7.0,3.0,16.0,3.0,0.0,0.0,2.0,19.0,3.0,44.71,51.15,49.52,38.71,37.89,42.88,55.29,48.85,50.48,61.29,62.11,57.12
2023,K리그2,2,11,2023-03-05 16:00:00,일,안양,서울E,6,9,3,0,안양 종합 운동장,6003,맑음,14.2,34,48.0,7.0,5.0,19.0,1.0,0.0,0.0,3.0,22.0,3.0,52.0,4.0,1.0,11.0,2.0,0.0,0.0,2.0,12.0,1.0,36.68,45.22,43.59,56.07,58.83,53.68,63.32,54.78,56.41,43.93,41.17,46.32
2023,K리그2,2,12,2023-03-05 16:00:00,일,전남,경남,12,6,0,3,광양 전용 구장,1975,맑음,16.0,29,43.0,8.0,2.0,6.0,0.0,1.0,0.0,4.0,6.0,0.0,57.0,13.0,9.0,10.0,0.0,0.0,0.0,1.0,11.0,1.0,27.21,32.95,39.01,43.5,45.07,46.89,72.79,67.05,60.99,56.5,54.93,53.11
2023,K리그2,3,13,2023-03-11 13:30:00,토,서울E,전남,10,13,1,0,목동 종합 운동장,1350,맑음,18.9,26,46.0,11.0,4.0,11.0,0.0,0.0,0.0,3.0,12.0,1.0,54.0,12.0,9.0,14.0,1.0,0.0,0.0,4.0,16.0,2.0,39.16,41.9,42.65,50.44,41.58,50.22,60.84,58.1,57.35,49.56,58.42,49.78
2023,K리그2,3,14,2023-03-11 16:00:00,토,김포,경남,4,1,3,6,김포솔터축구장,2435,맑음,19.0,28,50.0,7.0,2.0,10.0,2.0,0.0,0.0,3.0,10.0,0.0,50.0,11.0,7.0,15.0,0.0,0.0,0.0,8.0,17.0,2.0,56.13,59.06,57.04,51.02,45.81,40.75,43.87,40.94,42.96,48.98,54.19,59.25
2023,K리그2,3,15,2023-03-11 16:00:00,토,충북청주,부산,6,5,3,3,청주 종합 경기장,3043,맑음,24.0,10,42.0,9.0,5.0,16.0,2.0,0.0,0.0,2.0,17.0,1.0,58.0,16.0,4.0,14.0,0.0,0.0,0.0,6.0,14.0,0.0,44.74,43.85,43.67,53.17,48.85,39.4,55.26,56.15,56.33,46.83,51.15,60.6
2023,K리그2,3,16,2023-03-12 13:30:00,일,성남,충남아산,7,13,3,0,탄천 종합 운동장,949,비,6.5,79,51.0,14.0,8.0,13.0,0.0,0.0,0.0,5.0,13.0,0.0,49.0,8.0,4.0,9.0,0.0,0.0,0.0,11.0,10.0,1.0,59.01,50.34,56.08,35.06,44.92,45.76,40.99,49.66,43.92,64.94,55.08,54.24
2023,K리그2,3,17,2023-03-12 13:30:00,일,안산,안양,7,6,3,4,안산 와~스타디움,1124,흐림,6.0,93,52.0,11.0,7.0,9.0,1.0,0.0,0.0,7.0,10.0,1.0,48.0,10.0,3.0,11.0,2.0,0.0,0.0,5.0,15.0,4.0,49.07,53.53,57.02,53.66,52.16,47.96,50.93,46.47,42.98,46.34,47.84,52.04
2023,K리그2,3,18,2023-03-12 16:00:00,일,천안,부천,12,9,0,3,천안 종합 운동장,675,흐림,14.6,89,53.0,9.0,3.0,12.0,2.0,0.0,0.0,4.0,14.0,2.0,47.0,12.0,7.0,8.0,0.0,0.0,0.0,3.0,9.0,1.0,57.31,57.64,56.58,47.14,49.6,48.94,42.69,42.36,43.42,52.86,50.4,51.06
2023,K리그2,4,19,2023-03-18 13:30:00,토,충남아산,천안,12,13,1,0,이순신 종합운동장,3762,맑음,12.0,20,51.0,9.0,2.0,19.0,2.0,0.0,0.0,3.0,20.0,1.0,49.0,4.0,3.0,6.0,0.0,0.0,0.0,2.0,7.0,1.0,56.75,48.83,48.54,57.75,48.84,52.53,43.25,51.17,51.46,42.25,51.16,47.47
2023,K리그2,4,20,2023-03-18 16:00:00,토,경남,충북청주,1,7,7,4,창원 축구센터,2011,맑음,16.6,30,55.0,13.0,5.0,14.0,0.0,0.0,0.0,10.0,14.0,0.0,45.0,7.0,4.0,8.0,1.0,0.0,0.0,3.0,11.0,3.0,45.62,52.54,55.94,40.73,52.94,53.68,54.38,47.46,44.06,59.27,47.06,46.32
2023,K리그2,4,21,2023-03-18 16:00:00,토,부천,안산,2,8,6,4,부천 종합 운동장,2854,맑음,13.3,24,53.0,8.0,4.0,13.0,2.0,0.0,0.0,2.0,15.0,2.0,47.0,13.0,5.0,12.0,2.0,0.0,0.0,3.0,13.0,1.0,44.87,50.69,54.21,48.47,54.14,51.66,55.13,49.31,45.79,51.53,45.86,48.34
2023,K리그2,4,22,2023-03-19 13:30:00,일,부산,김천,7,3,4,6,부산 아시아드 경기장,6359,맑음,15.2,26,41.0,12.0,8.0,11.0,1.0,0.0,0.0,4.0,12.0,1.0,59.0,13.0,5.0,6.0,2.0,0.0,0.0,8.0,6.0,0.0,53.23,45.76,50.71,35.51,36.5,31.03,46.77,54.24,49.29,64.49,63.5,68.97
